Date,Open,High,Low,Close,Turnover,Profit,Equity Share capital,EMA12,EMA26,OBV,ATR,SMA,Upper_Band,Lower_Band,Buy/Sell
2015-09-05,181.5947020729467,181.5947020729467,176.3372751944691,178.64541625976562,3884940000000.0,235660000000.0,32360000000.0,183.65862224446016,190.37699505324682,97770433.0,5.22002039904219,183.129638671875,191.96191528206617,174.29736206168383,1.0
2015-09-06,181.5947020729467,181.5947020729467,176.3372751944691,178.64541625976562,3884940000000.0,235660000000.0,32360000000.0,182.88735978527637,189.50798921669266,97770433.0,5.368095092130312,182.0297633579799,188.53622415957707,175.52330255638273,1.0
2015-09-07,179.14763941691467,180.37651557042057,176.89294028379652,178.06837463378906,3884940000000.0,235660000000.0,32360000000.0,182.14597745427832,188.6606103586998,87535800.0,4.670463587652839,182.08548082624162,188.42834000919203,175.74262164329122,0.0
2015-09-08,178.66676953620592,182.28925626167506,176.3372576861532,181.35958862304688,3884940000000.0,235660000000.0,32360000000.0,182.02499455716577,188.11979393383663,100436268.0,4.523915436805386,182.09235055106026,188.43158165978053,175.75311944234,1.0
2015-09-09,184.00967175301545,187.79244091447393,181.7656440586216,186.7986602783203,3884940000000.0,235660000000.0,32360000000.0,182.75940466811264,188.02193218157618,117776962.0,4.423163214969581,182.40757860456193,189.23008180945922,175.58507539966465,1.0
2015-09-10,184.0096875075819,186.03999097967372,182.8342388941211,185.29197692871094,3884940000000.0,235660000000.0,32360000000.0,183.14903116974313,187.81971327395655,106702556.0,4.282722036547619,182.3747569492885,189.13207280800776,175.61744109056923,0.0
2015-09-11,186.36056245960484,187.23680262883093,182.98385640857708,183.99900817871094,3884940000000.0,235660000000.0,32360000000.0,183.2797968634305,187.53669808171614,96067723.0,4.328518089680486,182.19996752057756,188.6219069707424,175.77802807041272,0.0
2015-09-12,186.36056245960484,187.23680262883093,182.98385640857708,183.99900817871094,3884940000000.0,235660000000.0,32360000000.0,183.39044475808905,187.27464697778984,96067723.0,4.374314142813353,182.02517809186662,188.07150618470436,175.97884999902888,1.0
2015-09-13,186.36056245960484,187.23680262883093,182.98385640857708,183.99900817871094,3884940000000.0,235660000000.0,32360000000.0,183.48406989972318,187.03200706674698,96067723.0,4.42011019594622,181.85038866315568,187.47281242239555,176.22796490391582,1.0
2015-09-14,184.1699840615692,185.01416774307245,182.0648818782834,184.61878967285156,3884940000000.0,235660000000.0,32360000000.0,183.65864217251215,186.85325022275475,104031795.0,4.339966865853891,181.97174944196428,187.76437593212407,176.1791229518045,1.0
2015-09-15,184.2233976556484,185.93313590564048,182.85560990892776,185.29197692871094,3884940000000.0,235660000000.0,32360000000.0,183.9099244426966,186.7376003491219,115541583.0,4.27279981825115,182.3862064906529,188.24374829764656,176.52866468365926,1.0
2015-09-16,186.3819340748878,187.50394084037094,184.90729131274603,186.4781036376953,3884940000000.0,235660000000.0,32360000000.0,184.30502893423485,186.7183783704977,128966394.0,4.236926014135668,182.73731122698103,188.96008823909514,176.51453421486693,1.0
2015-09-17,186.3819340748878,187.50394084037094,184.90729131274603,186.4781036376953,3884940000000.0,235660000000.0,32360000000.0,184.63934811938262,186.70058024214197,128966394.0,4.172810929749768,183.02277483258928,189.55404619991864,176.4915034652599,1.0
2015-09-18,187.73899548648603,192.23772168657345,187.4611723442688,191.3614959716797,3884940000000.0,235660000000.0,32360000000.0,185.67352471204373,187.04583325914476,163227847.0,4.138462534308845,183.93106624058314,191.32045550761802,176.54167697354825,1.0
2015-09-19,187.73899548648603,192.23772168657345,187.4611723442688,191.3614959716797,3884940000000.0,235660000000.0,32360000000.0,186.5485972135262,187.36551197859177,163227847.0,4.104114138867922,184.83935764857702,192.5491570868065,177.12955821034754,1.0
2015-09-20,187.73899548648603,192.23772168657345,187.4611723442688,191.3614959716797,3884940000000.0,235660000000.0,32360000000.0,187.28904317631904,187.66151079289457,163227847.0,4.0697657434269985,185.74764905657088,193.30882003648898,178.18647807665278,1.0
2015-09-21,188.07026330955364,189.82272903260636,187.2260798317477,187.66419982910156,3884940000000.0,235660000000.0,32360000000.0,187.34675958443944,187.66170998076177,150495660.0,4.006413880158042,186.43306514195032,192.60823937609126,180.25789090780938,0.0
2015-09-22,188.07028665263167,189.1174948674606,180.48336271541976,181.20999145507812,3884940000000.0,235660000000.0,32360000000.0,186.40264141069156,187.1838049047852,134750136.0,4.197994849909398,186.42237962995256,192.63577114530173,180.2089881146034,0.0
2015-09-23,180.16279959570272,183.1120853826465,179.5216548535219,181.73361206054688,3884940000000.0,235660000000.0,32360000000.0,185.68432920297698,186.7800869163231,149971396.0,4.023968683714561,186.06059047154017,192.75112880934554,179.3700521337348,1.0
2015-09-24,181.23137724032924,181.23137724032924,178.39964633325152,178.95530700683594,3884940000000.0,235660000000.0,32360000000.0,184.64909501895528,186.20047358969444,120894414.0,3.997252885252069,185.60797119140625,193.30426246444932,177.91167991836318,0.0
2015-09-25,181.23137724032924,181.23137724032924,178.39964633325152,178.95530700683594,3884940000000.0,235660000000.0,32360000000.0,183.77312763247537,185.66379458355678,120894414.0,3.8957375057394876,185.2477068219866,193.70318362467592,176.7922300192973,1.0
2015-09-26,181.23137724032924,181.23137724032924,178.39964633325152,178.95530700683594,3884940000000.0,235660000000.0,32360000000.0,183.03192445930006,185.16686957787377,120894414.0,3.7942221262269067,184.88744245256697,193.97804651445279,175.79683839068116,1.0
2015-09-27,181.23137724032924,181.23137724032924,178.39964633325152,178.95530700683594,3884940000000.0,235660000000.0,32360000000.0,182.40475254353635,184.70675383187097,120894414.0,3.6927067467143257,184.52717808314733,194.1534381101253,174.90091805616936,1.0
2015-09-28,179.47888914986595,179.713970293326,177.10663537040415,178.29275512695312,3884940000000.0,235660000000.0,32360000000.0,181.7721375563697,184.23164281669187,109269775.0,3.6682816794380977,184.075318472726,194.2607080730032,173.8899288724488,0.0
2015-09-29,177.38447429645163,181.71221860468768,176.55097624809088,179.68191528320312,3884940000000.0,235660000000.0,32360000000.0,181.45056489895944,183.89462596235936,125123246.0,3.8171185622869603,183.67459978376115,194.09256801170943,173.25663155581287,1.0
2015-09-30,181.8725394839707,184.8218110297481,179.2010768803878,184.2875213623047,3884940000000.0,235660000000.0,32360000000.0,181.88701973947408,183.92372932531828,142415266.0,4.03312460669663,183.51812962123327,193.8198692761581,173.21638996630844,1.0
2015-10-01,186.77732166538576,186.77732166538576,183.49678500617748,184.80044555664062,3884940000000.0,235660000000.0,32360000000.0,182.33523909596124,183.9886712683792,151078659.0,4.0819736875240125,183.39829690115792,193.590161369854,173.20643243246184,1.0
2015-10-02,186.77732166538576,186.77732166538576,183.49678500617748,184.80044555664062,3884940000000.0,235660000000.0,32360000000.0,182.71450162837345,184.04880269713928,151078659.0,3.9751156387314137,182.92965044294084,192.09596834739614,173.76333253848554,1.0
2015-10-03,186.77732166538576,186.77732166538576,183.49678500617748,184.80044555664062,3884940000000.0,235660000000.0,32360000000.0,183.0354160788761,184.10447994599122,151078659.0,3.868257589938815,182.46100398472376,190.35254843833383,174.5694595311137,1.0
2015-10-04,186.77732166538576,186.77732166538576,183.49678500617748,184.80044555664062,3884940000000.0,235660000000.0,32360000000.0,183.30695907545524,184.15603295418745,151078659.0,3.761399541146216,181.9923575265067,188.20841505210663,175.7763000009068,1.0
2015-10-05,184.39436094217794,190.20743329752418,184.1913220561791,189.77999877929688,3884940000000.0,235660000000.0,32360000000.0,184.3028113375847,184.57262301530668,167094071.0,4.005646829752389,182.14348602294922,189.0212262586691,175.26574578722935,1.0
2015-10-06,191.414953095876,192.4514758194492,189.29915135387654,191.92787170410156,3884940000000.0,235660000000.0,32360000000.0,185.47589754781805,185.1174562515137,179424365.0,3.6140891378618045,182.90904889787947,191.50946641494173,174.30863138081722,1.0
2015-10-07,191.21193646786492,196.20221153883446,190.4211945823537,195.29391479492188,3884940000000.0,235660000000.0,32360000000.0,186.98636173968018,185.87126799546985,190939556.0,3.7705595969586727,183.87764195033483,194.68023674235343,173.07504715831624,1.0
2015-10-08,195.5290161320641,195.5290161320641,189.40604845713722,190.01513671875,3884940000000.0,235660000000.0,32360000000.0,187.45232712107554,186.17822123423133,180186407.0,4.005647937519328,184.6676297869001,195.5369869410739,173.7982726327263,0.0
2015-10-09,191.0730141210322,193.50938122357869,188.3908803398606,189.64111328125,3884940000000.0,235660000000.0,32360000000.0,187.78906345341005,186.4347317562327,170858534.0,4.168988650136498,185.43090166364397,196.07064193211278,174.79116139517515,0.0
2015-10-10,191.0730141210322,193.50938122357869,188.3908803398606,189.64111328125,3884940000000.0,235660000000.0,32360000000.0,188.07399419615467,186.6722414988266,170858534.0,4.3323293627536685,186.19417354038782,196.35517920658654,176.0331678741891,1.0
2015-10-11,191.0730141210322,193.50938122357869,188.3908803398606,189.64111328125,3884940000000.0,235660000000.0,32360000000.0,188.31508944001547,186.89215792715427,170858534.0,4.495670075370839,186.9574454171317,196.3525938698772,177.5622969643862,1.0
2015-10-12,189.78002505885436,192.68656877218936,189.78002505885436,190.5814666748047,3884940000000.0,235660000000.0,32360000000.0,188.66376286075229,187.16544005660987,177070929.0,4.51704213182892,187.8352105276925,195.9524991420885,179.71792191329652,1.0
2015-10-13,189.149543222646,191.55385351671876,188.69005217682925,190.97682189941406,3884940000000.0,235660000000.0,32360000000.0,189.01961809746948,187.44776463755832,183233490.0,4.352939202064113,188.6419895717076,195.3998845936711,181.8840945497441,1.0
2015-10-14,191.4470271983684,193.41321775485466,191.05164913217726,192.97509765625,3884940000000.0,235660000000.0,32360000000.0,189.62815341420495,187.85719671301695,191236077.0,4.120141664443906,189.26253073556083,195.89225761812946,182.6328038529922,1.0
2015-10-15,193.9902451385266,194.69550292400933,192.36600514388732,193.1353759765625,3884940000000.0,235660000000.0,32360000000.0,190.1677261161061,188.24817295476106,200284555.0,4.052210315937744,189.8578829084124,196.25438826265952,183.46137755416527,1.0
2015-10-16,193.30634344985947,195.50762939453125,193.13537532459006,195.50762939453125,3884940000000.0,235660000000.0,32360000000.0,190.98924969740227,188.7859104688181,215531490.0,3.9873329881329522,190.622681753976,196.97461140334718,184.2707521046048,1.0
2015-10-17,193.30634344985947,195.50762939453125,193.13537532459006,195.50762939453125,3884940000000.0,235660000000.0,32360000000.0,191.6843850354221,189.28381557442646,215531490.0,3.9224556603281604,191.38748059953963,197.28149896641,185.49346223266926,1.0
2015-10-18,193.30634344985947,195.50762939453125,193.13537532459006,195.50762939453125,3884940000000.0,235660000000.0,32360000000.0,192.27257647528506,189.74483882036014,215531490.0,3.857578332523368,192.15227944510323,197.06070154005863,187.24385735014783,1.0
2015-10-19,201.10696778134715,206.3430086396992,201.10696778134715,205.91558837890625,3884940000000.0,235660000000.0,32360000000.0,194.37150138353448,190.9426721209932,249037345.0,3.8018590194524386,193.30482155936105,201.96072190270726,184.64892121601483,1.0
2015-10-20,206.23616301236197,206.5994845170263,203.67156999842317,204.4623260498047,3884940000000.0,235660000000.0,32360000000.0,195.92393594757604,191.9441279675718,230945450.0,3.7858297375260435,194.20013972691126,204.6496752455491,183.75060420827342,0.0
2015-10-21,204.20588462419028,208.33060496566185,203.67159494195076,204.09902954101562,3884940000000.0,235660000000.0,32360000000.0,197.18164265425906,192.84449104708617,216541000.0,3.705686385185353,194.82907649448939,206.545342518867,183.11281047011178,0.0
2015-10-22,204.20588462419028,208.33060496566185,203.67159494195076,204.09902954101562,3884940000000.0,235660000000.0,32360000000.0,198.2458560214524,193.67816056515503,216541000.0,3.601117981527082,195.83506883893693,208.17287959114944,183.49725808672443,1.0
2015-10-23,206.01176625845494,207.95658558907,201.13903242496588,204.2379150390625,3884940000000.0,235660000000.0,32360000000.0,199.16771125493088,194.46036460025928,228694422.0,3.7224788586975115,196.87769753592355,209.42598961004845,184.32940546179864,1.0
2015-10-24,206.01176625845494,207.95658558907,201.13903242496588,204.2379150390625,3884940000000.0,235660000000.0,32360000000.0,199.94774260633577,195.1846275957262,228694422.0,3.8438397358679413,197.92032623291016,210.3030613110325,185.5375911547878,1.0
2015-10-25,206.01176625845494,207.95658558907,201.13903242496588,204.2379150390625,3884940000000.0,235660000000.0,32360000000.0,200.60776913444758,195.8552414804178,228694422.0,3.9652006130383706,198.96295492989677,210.78831142641124,187.1375984333823,1.0
2015-10-26,205.57365761769074,205.80873878367032,201.17110011205918,201.5023651123047,3884940000000.0,235660000000.0,32360000000.0,200.74539928488713,196.27354693463164,217755647.0,4.088850252915238,199.7430191040039,210.58676512095548,188.89927308705234,0.0
2015-10-27,200.63680601343796,202.65642395996971,200.3375975424698,200.79708862304688,3884940000000.0,235660000000.0,32360000000.0,200.75335149075786,196.60862409673646,206153849.0,4.0499234727445526,200.44446672712053,210.04468525556356,190.8442481986775,0.0
2015-10-28,200.23075431139674,201.94049264713485,198.73474040080873,200.24143981933594,3884940000000.0,235660000000.0,32360000000.0,200.67459584900064,196.87772155766976,194195122.0,4.110222303005175,200.96349116734095,209.55708400001504,192.36989833466686,0.0
2015-10-29,200.03840012383034,201.9618484736925,199.81399020761862,201.1069793701172,3884940000000.0,235660000000.0,32360000000.0,200.74111639071086,197.19099991414734,207475504.0,4.097248052001738,201.53289140973772,208.85439065268318,194.21139216679225,1.0
2015-10-30,201.34207496919507,204.2913607483515,200.91465465311356,202.5388946533203,3884940000000.0,235660000000.0,32360000000.0,201.01769766188156,197.5871402651972,220841863.0,4.16899462523722,202.03512464250838,208.48948670661267,195.5807625784041,1.0
2015-10-31,201.34207496919507,204.2913607483515,200.91465465311356,202.5388946533203,3884940000000.0,235660000000.0,32360000000.0,201.25172796825674,197.95393688653968,220841863.0,4.240741198472703,202.537357875279,207.78522400007594,197.28949175048209,1.0
2015-11-01,201.34207496919507,204.2913607483515,200.91465465311356,202.5388946533203,3884940000000.0,235660000000.0,32360000000.0,201.4497536121127,198.2935633877827,220841863.0,4.312487771708185,203.03959110804968,206.39343648197175,199.6857457341276,1.0
2015-11-02,202.81672158976957,205.48818421261703,202.0046087079095,205.12486267089844,3884940000000.0,235660000000.0,32360000000.0,202.01515500577202,198.7995855569024,228063907.0,4.18731167501929,202.98311070033483,206.14972708200023,199.81649431866944,1.0
2015-11-03,205.86217526394054,207.40093110965404,205.43474070684823,206.7063446044922,3884940000000.0,235660000000.0,32360000000.0,202.73687648249822,199.38527141227942,239437429.0,4.118617095319481,203.14339773995536,206.81884426717758,199.46795121273314,1.0
2015-11-04,206.8773316963781,208.37334554707317,202.21830775774487,203.30825805664062,3884940000000.0,235660000000.0,32360000000.0,202.8247813400586,199.67586301556543,229404242.0,4.225476221434996,203.0869140625,206.7231940475051,199.4506340774949,0.0
2015-11-05,202.81670307492504,203.2441376262154,199.3972551973316,200.1666259765625,3884940000000.0,235660000000.0,32360000000.0,202.41583436105918,199.71221582749115,218636788.0,4.167467107518762,202.80602809361048,206.7036556638575,198.90840052336347,0.0
2015-11-06,200.7757182205194,204.0455833310638,200.44446749298447,203.54335021972656,3884940000000.0,235660000000.0,32360000000.0,202.5892983393157,199.99600356024933,227003978.0,3.9377215842312774,202.75641632080078,206.59273115103613,198.92010149056543,1.0
2015-11-07,200.7757182205194,204.0455833310638,200.44446749298447,203.54335021972656,3884940000000.0,235660000000.0,32360000000.0,202.73607555168658,200.25876997946986,227003978.0,3.7079760609437926,202.70680454799108,206.47800024559442,198.93560885038775,1.0
2015-11-08,200.7757182205194,204.0455833310638,200.44446749298447,203.54335021972656,3884940000000.0,235660000000.0,32360000000.0,202.86027165446197,200.50207221948887,227003978.0,3.478230537656308,202.65719277518136,206.3592620904649,198.9551234598978,1.0
2015-11-09,199.5041253207936,206.23618077903532,197.35626689516667,205.43475341796875,3884940000000.0,235660000000.0,32360000000.0,203.25634577192454,200.86745601196887,244035677.0,3.7812501956747013,202.93807765415735,206.85329250156306,199.02286280675165,1.0
2015-11-10,204.5264517900244,205.06074144000155,195.828191750248,197.2066650390625,3884940000000.0,235660000000.0,32360000000.0,202.32562565917655,200.5962863102721,232549439.0,4.275087572264247,202.6816188267299,207.5542554353905,197.8089822180693,0.0
2015-11-11,204.5264517900244,205.06074144000155,195.828191750248,197.2066650390625,3884940000000.0,235660000000.0,32360000000.0,201.53809325608208,200.34520325314546,232549439.0,4.705573103937634,202.4648491995675,208.02642639234628,196.90327200678874,1.0
2015-11-12,204.5264517900244,205.06074144000155,195.828191750248,197.2066650390625,3884940000000.0,235660000000.0,32360000000.0,200.87171968423291,200.11271894099116,232549439.0,5.2116224913433244,202.1862553187779,208.3940492863589,195.97846135119693,1.0
2015-11-13,195.56106193647778,200.58339340840317,195.44352134734817,199.407958984375,3884940000000.0,235660000000.0,32360000000.0,200.6465257304086,200.06051449976033,246231762.0,5.337562917473114,201.96261705671037,208.33898383816035,195.5862502752604,1.0
2015-11-14,195.56106193647778,200.58339340840317,195.44352134734817,199.407958984375,3884940000000.0,235660000000.0,32360000000.0,200.45597700024956,200.01217705417622,246231762.0,5.463503343602903,201.73897879464286,208.24655209430813,195.2314054949776,1.0
2015-11-15,195.56106193647778,200.58339340840317,195.44352134734817,199.407958984375,3884940000000.0,235660000000.0,32360000000.0,200.2947434593458,199.96742016011686,246231762.0,5.589443769732692,201.51534053257532,208.11898170247147,194.91169936267917,1.0
2015-11-16,197.90124235561112,201.3206902496989,197.63409040987926,199.67507934570312,3884940000000.0,235660000000.0,32360000000.0,200.19941051878538,199.9457652849751,261578311.0,5.603945507954988,201.1260702950614,207.44971875502492,194.80242183509787,1.0
2015-11-17,200.47653930764665,200.65819294628068,197.94400254309522,198.27525329589844,3884940000000.0,235660000000.0,32360000000.0,199.90338633064894,199.82202365615458,252990169.0,5.657374079410677,200.5238494873047,206.12255921704096,194.92513975756842,0.0
2015-11-18,198.24317396405206,199.0339300092753,194.47109015476408,194.90921020507812,3884940000000.0,235660000000.0,32360000000.0,199.1350515420996,199.45811154866743,241740947.0,5.543645655495171,199.92391749790735,206.01566286545548,193.83217213035923,0.0
2015-11-19,196.38387900903425,200.61545444378024,196.03124296734998,199.77127075195312,3884940000000.0,235660000000.0,32360000000.0,199.23293142053862,199.4813085266886,253924153.0,5.596312016034203,199.8956778390067,205.98624189528124,193.80511378273218,1.0
2015-11-20,199.61097669208658,203.62884172980964,197.80506882011116,202.3572235107422,3884940000000.0,235660000000.0,32360000000.0,199.7135917421084,199.6943392662481,265228418.0,5.75507323543557,199.81095450265067,205.7130233677311,193.90888563757025,1.0
2015-11-21,199.61097669208658,203.62884172980964,197.80506882011116,202.3572235107422,3884940000000.0,235660000000.0,32360000000.0,200.12030432189823,199.89158995102542,265228418.0,5.913834454836938,199.72623116629464,205.4281625623444,194.02429977024488,1.0
2015-11-22,199.61097669208658,203.62884172980964,197.80506882011116,202.3572235107422,3884940000000.0,235660000000.0,32360000000.0,200.46444573556656,200.0742294739674,265228418.0,6.072595674238307,199.6415078299386,205.13038611196507,194.15262954791214,1.0
2015-11-23,203.03043606883188,204.7187890647738,202.21830896040322,203.8318634033203,3884940000000.0,235660000000.0,32360000000.0,200.98250999214406,200.35257272799353,275727935.0,5.616921832845587,199.52701568603516,204.5417376326901,194.51229373938023,1.0
2015-11-24,203.67156210843106,207.6466846926359,203.254813084867,206.8131866455078,3884940000000.0,235660000000.0,32360000000.0,201.87953716958464,200.83113672188347,290534111.0,5.271159112703826,200.21319580078125,206.36115665559092,194.06523494597158,1.0
2015-11-25,203.67156210843106,207.6466846926359,203.254813084867,206.8131866455078,3884940000000.0,235660000000.0,32360000000.0,202.6385601658805,201.27425153104082,290534111.0,4.925396392562064,200.89937591552734,207.71046351682912,194.08828831422557,1.0
2015-11-26,207.51848887746772,211.9958451909619,206.93077166267452,211.2905731201172,3884940000000.0,235660000000.0,32360000000.0,203.9696390819169,202.0162012783798,314339939.0,4.627719523885909,201.9053693498884,210.3350425470176,193.47569615275918,1.0
2015-11-27,211.36536471951905,212.1133787983537,208.18099779648497,209.2388916015625,3884940000000.0,235660000000.0,32360000000.0,204.78029331570855,202.55121537639334,303448075.0,4.54147016251546,202.60757882254464,211.74891577672375,193.46624186836553,0.0
2015-11-28,211.36536471951905,212.1133787983537,208.18099779648497,209.2388916015625,3884940000000.0,235660000000.0,32360000000.0,205.46623151353225,203.04659880047996,303448075.0,4.455220801145011,203.3097882952009,212.89208771913877,193.727488871263,1.0
2015-11-29,211.36536471951905,212.1133787983537,208.18099779648497,209.2388916015625,3884940000000.0,235660000000.0,32360000000.0,206.0466407578446,203.5052871561157,303448075.0,4.368971439774563,204.01199776785714,213.80120882038213,194.22278671533215,1.0
2015-11-30,209.12131851413167,210.38225103782884,205.65911465998897,206.68495178222656,3884940000000.0,235660000000.0,32360000000.0,206.14484245390338,203.74081786916096,273528870.0,4.443009763918864,204.51270294189453,214.06046248117195,194.9649434026171,0.0
2015-12-01,206.0224490480798,209.18544466216667,205.43473190713928,206.4285125732422,3884940000000.0,235660000000.0,32360000000.0,206.18848401072472,203.93990636575958,260547491.0,4.517047074764717,205.09507860456193,213.9752267910808,196.21493041804308,0.0
2015-12-02,206.50330433636634,209.37779117213069,206.12929734392316,209.0037841796875,3884940000000.0,235660000000.0,32360000000.0,206.62160711364209,204.31500842605055,268121119.0,4.423165215743024,206.1018338884626,212.97702072889726,199.22664704802796,1.0
2015-12-03,208.35197347510942,211.3546868743817,208.1810053440873,208.84352111816406,3884940000000.0,235660000000.0,32360000000.0,206.9634400374147,204.65045381065156,256759724.0,4.32241307673332,206.7498517717634,212.7030918606423,200.79661168288447,0.0
2015-12-04,207.79630907945386,208.62980723606373,205.46681127033096,206.3323516845703,3884940000000.0,235660000000.0,32360000000.0,206.8663495215925,204.77503883834925,243316036.0,4.1323575807357695,207.0337894984654,212.43845711032492,201.6291218866059,0.0
2015-12-05,207.79630907945386,208.62980723606373,205.46681127033096,206.3323516845703,3884940000000.0,235660000000.0,32360000000.0,206.78419600820447,204.89039534547672,243316036.0,3.9423020847382184,207.3177272251674,212.03844948721178,202.59700496312303,1.0
2015-12-06,207.79630907945386,208.62980723606373,205.46681127033096,206.3323516845703,3884940000000.0,235660000000.0,32360000000.0,206.71468149687615,204.9972069261503,243316036.0,3.7522465887406673,207.60166495186942,211.4312116088342,203.77211829490466,1.0
2015-12-07,206.3323544077381,207.94592320226144,202.97701925374983,203.46856689453125,3884940000000.0,235660000000.0,32360000000.0,206.21527925036156,204.88397433121557,228832127.0,3.9285625776078836,207.57571520124162,211.51854932738453,203.6328810750987,0.0
2015-12-08,202.79532569174222,203.7997918625009,200.05976462230683,201.08560180664062,3884940000000.0,235660000000.0,32360000000.0,205.4260981051737,204.6026134034693,221299963.0,3.8820022656382553,207.1666019984654,212.4207929871838,201.91241100974702,0.0
2015-12-09,200.08113518325007,201.6305764630331,195.09086086110852,195.74269104003906,3884940000000.0,235660000000.0,32360000000.0,203.93634317207608,203.94632285803002,212125544.0,4.0354196937922335,206.37585231236048,214.43998081834917,198.3117238063718,0.0
2015-12-10,197.1532407987765,203.84255417624783,196.61895113986148,203.10523986816406,3884940000000.0,235660000000.0,32360000000.0,203.80848112532038,203.88402041433622,230717747.0,4.18960037294216,205.7911856515067,213.49941864277832,198.0829526602351,1.0
2015-12-11,203.40443649839926,204.9538778455761,201.51304465355668,203.660888671875,3884940000000.0,235660000000.0,32360000000.0,203.78577459402112,203.86749213711687,248873260.0,4.154489815095782,205.39275687081474,212.90753888827922,197.87797485335025,1.0
2015-12-12,203.40443649839926,204.9538778455761,201.51304465355668,203.660888671875,3884940000000.0,235660000000.0,32360000000.0,203.7665613752294,203.8521881767286,248873260.0,4.119379257249404,204.99432809012276,212.2164737693298,197.77218241091572,1.0
2015-12-13,203.40443649839926,204.9538778455761,201.51304465355668,203.660888671875,3884940000000.0,235660000000.0,32360000000.0,203.7503040362518,203.83801784303574,248873260.0,4.084268699403026,204.5958993094308,211.41346296316905,197.77833565569253,1.0
2015-12-14,202.51753800636416,205.9156296248703,202.17558746287148,204.1204071044922,3884940000000.0,235660000000.0,32360000000.0,203.80724296982726,203.8589355661066,259437160.0,4.014047683985808,204.41271754673548,211.1254950493746,197.69994004409637,1.0
2015-12-15,204.52646799464662,209.0038244613424,203.8105103911508,208.56570434570312,3884940000000.0,235660000000.0,32360000000.0,204.53931395073124,204.20758510533597,275155993.0,4.117090635068964,204.56537410191126,211.56662902853412,197.5641191752884,1.0
2015-12-16,208.5656794417191,211.05547396114687,208.05276082769345,209.1533966064453,3884940000000.0,235660000000.0,32360000000.0,205.24917282084112,204.57394151282554,287253331.0,4.099534871157957,204.57606070382255,211.60689328204504,197.54522812560006,1.0
2015-12-17,209.45261411686838,216.92199799757597,209.01449403463133,215.78929138183594,3884940000000.0,235660000000.0,32360000000.0,206.87072952253266,205.40470816978927,306622363.0,4.437665044918688,205.07218715122767,214.0975414453975,196.04683285705784,1.0
2015-12-18,214.52837539274265,215.63969673941475,211.5790896344751,211.9851531982422,3884940000000.0,235660000000.0,32360000000.0,207.65756393418027,205.89214854226728,290606224.0,4.501780126290607,205.47595868791853,215.2212369923786,195.73068038345846,0.0
2015-12-19,214.52837539274265,215.63969673941475,211.5790896344751,211.9851531982422,3884940000000.0,235660000000.0,32360000000.0,208.32334689788212,206.34348222048766,290606224.0,4.565895207662527,205.87973022460938,216.22764304064233,195.53181740857642,1.0
2015-12-20,214.52837539274265,215.63969673941475,211.5790896344751,211.9851531982422,3884940000000.0,235660000000.0,32360000000.0,208.88670171332214,206.76138377439543,290606224.0,4.630010289034447,206.28350176130022,217.1363157459683,195.43068777663214,1.0
2015-12-21,211.1302818854188,213.50253593049547,210.3715965711222,212.02789306640625,3884940000000.0,235660000000.0,32360000000.0,209.36996192148894,207.15149557380366,302937993.0,4.498727104095993,206.89488220214844,218.02540538506335,195.76435901923352,1.0
2015-12-22,212.17752502882834,214.27194195093838,210.29681829617124,211.00209045410156,3884940000000.0,235660000000.0,32360000000.0,209.62105861881395,207.4367248241961,291358716.0,4.515519705136926,207.60320281982422,218.39828921068388,196.80811642896455,0.0
2015-12-23,211.9637579135609,215.19086650582224,211.57906540949233,214.52835083007812,3884940000000.0,235660000000.0,32360000000.0,210.37602665131612,207.96203045426145,304278183.0,4.306382954737308,208.94503566196985,217.90329550539835,199.98677581854136,1.0
2015-12-24,214.54972824844992,215.25498597166043,212.9254883972263,213.83377075195312,3884940000000.0,235660000000.0,32360000000.0,210.90798728218337,208.3969741800164,292376306.0,3.956803993169292,209.71135929652624,218.34739920467337,201.0753193883791,0.0
2015-12-25,214.54972824844992,215.25498597166043,212.9254883972263,213.83377075195312,3884940000000.0,235660000000.0,32360000000.0,211.35810781599412,208.7996998520117,292376306.0,3.877422877627485,210.4379937308175,218.57873584822258,202.29725161341244,1.0
2015-12-26,214.54972824844992,215.25498597166043,212.9254883972263,213.83377075195312,3884940000000.0,235660000000.0,32360000000.0,211.7389790369109,209.17259399274812,292376306.0,3.798041762085678,211.1646281651088,218.47306689986036,203.85618943035726,1.0
2015-12-27,214.54972824844992,215.25498597166043,212.9254883972263,213.83377075195312,3884940000000.0,235660000000.0,32360000000.0,212.06125468537894,209.51786634528182,292376306.0,3.718660646543871,211.8912625994001,217.89175998275786,205.89076521604235,1.0
2015-12-28,213.8444729565374,216.6548470946293,213.71624686346215,215.93890380859375,3884940000000.0,235660000000.0,32360000000.0,212.65781608895045,209.9934987499716,305262241.0,3.66141479434161,212.73544093540735,217.13962370632345,208.33125816449126,1.0
2015-12-29,215.93889752935561,217.7127345644119,215.24431101266484,217.00747680664062,3884940000000.0,235660000000.0,32360000000.0,213.32699466090278,210.51305268009523,320176111.0,3.466779757309859,213.3384246826172,217.5924009139639,209.08444845127048,1.0
2015-12-30,216.92199113555554,217.13570128287884,214.1436736221627,214.67796325683594,3884940000000.0,235660000000.0,32360000000.0,213.53483598335404,210.8215645746686,312024501.0,3.4660165092571953,213.7330365862165,217.2810745534838,210.18499861894924,0.0
